500, 0.05, 0.01
92, 915.54, 2033.78, 22679.66634685434, 11, Agent-286
93, 841.76, 1691.78, 15583.286566695499, 11, Agent-12
94, 1023.86, 2085.75, 17312.329028916585, 8, Agent-61
95, 680.45, 1457.9, 12566.16369125839, 10, Agent-65
96, 720.82, 1137.4, 10875.326126110194, 8, Agent-320
97, 699.41, 1375.53, 19822.36429046927, 10, Agent-105
98, 705.62, 1376.99, 12418.026813806611, 8, Agent-61
99, 575.1, 1127.26, 11010.981994095757, 8, Agent-116
100, 782.78, 1460.14, 14188.767170841567, 10, Agent-70
101, 728.25, 1234.55, 10138.61960825572, 8, Agent-3
102, 717.2, 1593.19, 20789.440004151395, 12, Agent-302
103, 862.55, 1666.29, 16350.683108101186, 11, Agent-484
104, 729.1, 1346.76, 10265.385143790254, 9, Agent-406
105, 807.92, 1554.38, 12631.99031468608, 7, Agent-223
106, 1378.14, 3194.57, 38301.12495445598, 12, Agent-163
107, 1090.5, 2321.08, 20394.175192482795, 12, Agent-3
108, 1199.39, 2354.88, 17537.027712803054, 9, Agent-428
109, 980.89, 1913.9, 14424.188952154733, 8, Agent-412
110, 1180.29, 2417.85, 22726.346899210253, 13, Agent-285
111, 782.78, 1536.98, 11729.107060065473, 8, Agent-160
112, 769.69, 1462.69, 12129.053847067336, 10, Agent-266
113, 606.59, 1394.66, 18586.797021096372, 12, Agent-192
114, 594.29, 1298.25, 18231.934806544177, 9, Agent-144
115, 580.92, 1336.49, 12659.056124069128, 10, Agent-480
116, 421.76, 901.25, 8512.890297031356, 6, Agent-233
117, 477.32, 903.92, 10959.369554891873, 9, Agent-379
118, 355.69, 610.49, 7370.714972596317, 7, Agent-10
119, 380.3, 640.37, 5866.608722345531, 7, Agent-20
120, 323.89, 502.86, 5107.172323371645, 6, Agent-414
121, 442.55, 1075.5, 15336.018764978411, 11, Agent-474
122, 510.96, 946.51, 10083.287636097997, 9, Agent-433
123, 410.86, 770.62, 7890.002263476956, 7, Agent-432
124, 493.1, 818.97, 8458.152581250773, 8, Agent-255
125, 471.11, 846.65, 10061.742783740283, 9, Agent-20
126, 468.19, 1057.5, 18586.614408317815, 12, Agent-354
127, 415.85, 594.43, 4269.9668181019715, 6, Agent-356
128, 461.93, 656.64, 7124.969389525182, 7, Agent-13
129, 429.34, 556.63, 4724.621254713701, 5, Agent-126
130, 333.18, 473.96, 4603.925971597615, 6, Agent-1
131, 242.77, 366.53, 3170.8465000239357, 4, Agent-262
132, 245.25, 284.49, 2310.266470105042, 4, Agent-208
133, 346.36, 460.05, 4698.080611146192, 6, Agent-4
134, 342.62, 449.81, 3362.1936404495073, 5, Agent-0
135, 393.94, 706.37, 8948.293766874216, 7, Agent-49
136, 339.85, 638.28, 7041.054486388251, 6, Agent-39
137, 263.92, 334.62, 2389.1761273921916, 4, Agent-223
138, 249.89, 398.87, 4003.7464068595095, 5, Agent-94
139, 216.77, 300.63, 2800.245725635149, 3, Agent-350
140, 325.4, 548.87, 6135.908050817267, 7, Agent-5
141, 397.1, 735.6, 8870.46542505107, 5, Agent-370
142, 451.3, 855.49, 9025.597255685616, 8, Agent-185
143, 377.7, 558.33, 4771.152978694048, 5, Agent-322
144, 441.69, 595.05, 4586.652633466403, 6, Agent-131
145, 369.87, 673.86, 10245.957788589369, 7, Agent-223
146, 303.76, 595.39, 5759.081787823108, 5, Agent-414
147, 652.04, 1288.98, 14224.786053536436, 9, Agent-73
148, 611.31, 1226.28, 12296.404197446947, 10, Agent-426
149, 445.24, 675.99, 6006.904695485181, 7, Agent-286
150, 408.17, 776.0, 10629.451769859741, 8, Agent-408
151, 288.61, 452.52, 4391.8662751103875, 6, Agent-465
152, 525.67, 900.34, 8155.494766793077, 8, Agent-324
153, 552.67, 853.36, 9941.52965333412, 8, Agent-140
154, 601.39, 830.8, 5522.5942660506435, 6, Agent-457
155, 532.66, 840.2, 12367.49976334371, 10, Agent-335
156, 408.29, 546.97, 6425.007576978036, 7, Agent-2
157, 403.68, 481.55, 2963.800927507564, 4, Agent-404
158, 392.09, 484.47, 4748.870360323047, 6, Agent-459
159, 469.09, 617.9, 4648.455116988224, 6, Agent-442
160, 338.79, 509.68, 6653.9520941566125, 7, Agent-468
161, 385.51, 484.19, 3244.435627979221, 5, Agent-447
162, 455.94, 534.12, 3359.2423597339393, 5, Agent-116
163, 365.96, 472.07, 3327.1292433078474, 5, Agent-166
164, 375.35, 515.64, 4721.401012653483, 6, Agent-114
165, 261.71, 389.27, 3618.0706334098745, 4, Agent-252
166, 251.9, 339.58, 3331.1245877810265, 5, Agent-431
167, 222.1, 307.15, 2068.4768908944216, 4, Agent-315
168, 255.47, 427.32, 4166.905965475112, 6, Agent-202
169, 250.04, 330.72, 3061.20792617879, 5, Agent-19
170, 275.5, 501.71, 7731.625908825986, 8, Agent-453
171, 295.79, 512.78, 5968.015855790969, 6, Agent-221
172, 406.43, 648.47, 6895.545886577088, 7, Agent-360
173, 210.31, 412.99, 4355.157351042051, 6, Agent-373
174, 200.44, 415.79, 4668.0243545742505, 6, Agent-98
175, 355.59, 504.64, 3998.440097705614, 5, Agent-392
176, 376.58, 535.39, 4796.498706241632, 6, Agent-208
177, 405.83, 675.07, 6206.152499210169, 5, Agent-45
178, 336.88, 483.49, 3438.1925964871343, 5, Agent-134
179, 453.82, 686.93, 6063.918501867232, 7, Agent-367
180, 430.79, 682.32, 7688.050478085968, 7, Agent-89
181, 477.21, 679.16, 7050.622455712708, 6, Agent-417
182, 589.91, 973.32, 7944.692550796589, 6, Agent-203
183, 542.14, 800.9, 6110.832563734587, 7, Agent-224
184, 343.56, 562.39, 6808.288177298663, 6, Agent-4
185, 323.99, 513.92, 5814.201438470606, 5, Agent-55
186, 601.6, 860.53, 5315.24200981452, 6, Agent-156
187, 511.47, 1045.7, 10514.927680660281, 8, Agent-110
188, 591.73, 1073.13, 9843.74896301564, 8, Agent-32
189, 537.85, 695.52, 3443.6486526720373, 5, Agent-177
190, 305.15, 725.08, 11968.397906572276, 9, Agent-332
191, 799.89, 1332.14, 19900.992250221658, 12, Agent-484
192, 529.02, 778.58, 6012.351865255779, 5, Agent-476
193, 471.46, 619.69, 4528.514995599129, 6, Agent-353
194, 420.01, 801.56, 7829.407580560117, 8, Agent-60
195, 622.64, 921.84, 6562.271435853308, 7, Agent-305
196, 710.0, 1062.88, 9057.86431415429, 8, Agent-62
197, 861.75, 1245.95, 7382.8324153996755, 8, Agent-220
198, 591.45, 1080.06, 11852.247620730408, 7, Agent-342
199, 844.84, 1528.57, 12526.995873262615, 10, Agent-44
200, 1087.27, 2160.67, 20244.602041739694, 12, Agent-394
201, 1048.15, 2197.2, 17535.930921292987, 11, Agent-123
202, 1191.52, 3194.83, 46275.35590221727, 12, Agent-2
203, 827.85, 1718.08, 18844.8518183373, 12, Agent-2
204, 1180.6, 2925.14, 26938.77040090061, 13, Agent-414
